token_id,title
3340,"Naked Gun: From the Files of Police Squad!, The (1988)"
3341,"Naked Gun 2 1/2: The Smell of Fear, The (1991)"
3342,Our Town (1940)
3343,Shane (1953)
3344,"Suddenly, Last Summer (1959)"
3345,Cat Ballou (1965)
3346,"Couch in New York, A (1996)"
3347,"Devil Rides Out, The (1968)"
3348,Supergirl (1984)
3349,X: The Unknown (1956)
3350,"Art of War, The (2000)"
3351,"Ballad of Ramblin' Jack, The (2000)"
3352,Bring It On (2000)
3353,Catfish in Black Bean Sauce (2000)
3354,"Crew, The (2000)"
3355,Love & Sex (2000)
3356,Steal This Movie! (2000)
3357,Highlander: Endgame (2000)
3358,Turn It Up (2000)
3359,Anatomy (Anatomie) (2000)
3360,Nurse Betty (2000)
3361,Solas (1999)
3362,"Watcher, The (2000)"
3363,"Way of the Gun, The (2000)"
3364,Almost Famous (2000)
3365,Bait (2000)
3366,Crime and Punishment in Suburbia (2000)
3367,Duets (2000)
3368,Goya in Bordeaux (Goya en Bodeos) (1999)
3369,Urbania (2000)
3370,"Specials, The (2000)"
3371,Under Suspicion (2000)
3372,Urban Legends: Final Cut (2000)
3373,Woman on Top (2000)
3374,Dancer in the Dark (2000)
3375,Best in Show (2000)
3376,Beautiful (2000)
3377,Barenaked in America (1999)
3378,"Broken Hearts Club, The (2000)"
3379,Girlfight (2000)
3380,Remember the Titans (2000)
3381,Hellraiser (1987)
3382,Hellbound: Hellraiser II (1988)
3383,Hellraiser III: Hell on Earth (1992)
3384,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)"
3385,Beach Party (1963)
3386,Bikini Beach (1964)
3387,Return of the Fly (1959)
3388,Pajama Party (1964)
3389,Stranger Than Paradise (1984)
3390,Voyage to the Bottom of the Sea (1961)
3391,Fantastic Voyage (1966)
3392,Abbott and Costello Meet Frankenstein (1948)
3393,"Bank Dick, The (1940)"
3394,"Creature From the Black Lagoon, The (1954)"
3395,"Giant Gila Monster, The (1959)"
3396,"Invisible Man, The (1933)"
3397,"Killer Shrews, The (1959)"
3398,Kronos (1957)
3399,Kronos (1973)
3400,"Phantom of the Opera, The (1943)"
3401,Runaway (1984)
3402,"Slumber Party Massacre, The (1982)"
3403,"Slumber Party Massacre II, The (1987)"
3404,"Slumber Party Massacre III, The (1990)"
3405,Sorority House Massacre (1986)
3406,Sorority House Massacre II (1990)
3407,Bamboozled (2000)
3408,Bootmen (2000)
3409,Digimon: The Movie (2000)
3410,Get Carter (2000)
3411,Get Carter (1971)
3412,Meet the Parents (2000)
3413,Requiem for a Dream (2000)
3414,Tigerland (2000)
3415,Two Family House (2000)
3416,"Contender, The (2000)"
